cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
1,0.018,0.0,0.1546,0.7617,21,0,158,0,0,0,-19.63,-19.63,-6.87
2,0.057,39.41,0.1569,0.7689,19,0,104,0,0,0,-20.17,-20,-11.47
3,0.1,43.42,0.1519,0.7578,21,0,120,0,0,0,-19.34,-19.34,-14.22
4,0.145,44.71,0.1496,0.7714,17,0,132,0,0,0,-20.36,-20,-16.24
5,0.192,46.97,0.1495,0.7684,9,0,101,0,0,0,-20.13,-20,-17.56
6,0.241,49.05,0.1468,0.7676,23,0,110,0,0,0,-20.07,-20,-18.41
7,0.283,42.04,0.1567,0.7453,29,0,112,0,0,0,-18.4,-18.4,-18.41
8,0.328,45.04,0.167,0.7045,28,0,107,0,0,0,-15.34,-15.34,-17.33
9,0.382,53.9,0.1645,0.635,37,0,165,0,0,0,-10.12,-10.12,-14.81
10,0.431,49.19,0.1727,0.588,21,0,138,0,0,0,-6.6,-6.6,-11.94
11,0.485,54.15,0.1734,0.5102,30,0,130,0,0,0,-0.76,-0.76,-8.03
12,0.526,40.81,0.1747,0.4516,16,0,126,0,0,0,0.0,0.0,-5.22
13,0.574,48.03,0.1803,0.3882,29,0,125,0,0,0,0.0,0.0,-3.39
14,0.626,51.3,0.1827,0.3473,23,0,112,0,0,0,0.0,0.0,-2.2
15,0.667,41.0,0.1825,0.3095,15,0,90,0,0,0,0.0,0.0,-1.43
16,0.708,41.71,0.1889,0.2841,12,0,82,0,0,0,0.0,0.0,-0.93
17,0.754,45.55,0.1902,0.2857,38,0,66,0,0,0,0.0,0.0,-0.61
18,0.795,41.69,0.1893,0.271,24,0,101,0,0,0,0.0,0.0,-0.39
19,0.863,67.12,0.1954,0.2666,20,0,99,0,0,0,0.0,0.0,-0.26
20,0.902,39.67,0.1944,0.2654,28,0,59,0,0,0,0.0,0.0,-0.17
21,0.961,58.96,0.1931,0.2574,24,0,59,0,0,0,0.0,0.0,-0.11
22,1.008,46.76,0.1966,0.26,22,0,55,0,0,0,0.0,0.0,-0.07
23,1.058,50.35,0.1897,0.2468,30,0,75,0,0,0,0.0,0.0,-0.05
24,1.102,43.27,0.1952,0.2475,18,0,60,0,0,0,0.0,0.0,-0.03
25,1.146,44.25,0.1939,0.2452,13,0,46,0,0,0,0.0,0.0,-0.02
26,1.188,42.23,0.1875,0.248,16,0,63,0,0,0,0.0,0.0,-0.01
27,1.236,47.65,0.1907,0.2477,26,0,80,0,0,0,0.0,0.0,-0.01
28,1.285,49.08,0.1836,0.2497,14,0,69,0,0,0,0.0,0.0,-0.01
29,1.33,44.8,0.1827,0.2525,12,0,84,0,0,0,0.0,0.0,-0.0
30,1.371,41.39,0.1745,0.2519,8,0,58,0,0,0,0.0,0.0,-0.0
31,1.411,39.76,0.1711,0.2463,14,0,74,0,0,0,0.0,0.0,-0.0
32,1.458,47.64,0.1688,0.2453,17,0,75,0,0,0,0.0,0.0,-0.0
33,1.506,47.5,0.1737,0.2549,13,0,102,0,0,0,0.0,0.0,-0.0
34,1.548,42.53,0.1537,0.2439,13,0,82,0,0,0,0.0,0.0,-0.0
35,1.587,38.96,0.1587,0.2494,23,0,94,0,0,0,0.0,0.0,-0.0
36,1.629,41.65,0.1542,0.2516,7,0,67,0,0,0,0.0,0.0,-0.0
37,1.687,58.29,0.1551,0.2591,28,0,131,0,0,0,0.0,0.0,-0.0
38,1.727,39.85,0.1606,0.2727,22,0,108,0,0,0,0.0,0.0,-0.0
39,1.77,42.41,0.1477,0.2635,14,0,132,0,0,0,0.0,0.0,-0.0
40,1.813,43.58,0.148,0.2604,27,0,153,0,0,0,0.0,0.0,-0.0
41,1.857,43.99,0.1566,0.2652,29,0,152,0,0,0,0.0,0.0,-0.0
42,1.902,44.62,0.1501,0.2662,41,0,178,0,0,0,0.0,0.0,-0.0
43,1.938,36.68,0.1548,0.2641,58,0,145,0,0,0,0.0,0.0,-0.0
44,1.983,44.57,0.1511,0.2663,66,0,154,0,0,0,0.0,0.0,-0.0
45,2.026,42.71,0.1555,0.2679,87,0,168,0,0,0,0.0,0.0,-0.0
46,2.072,46.65,0.158,0.2718,84,0,166,0,0,0,0.0,0.0,-0.0
47,2.121,49.02,0.1616,0.2747,123,0,164,0,0,0,0.0,0.0,-0.0
48,2.163,41.5,0.1591,0.2747,172,0,168,0,0,0,0.0,0.0,-0.0
49,2.209,46.3,0.1634,0.2768,205,0,169,0,0,0,0.0,0.0,-0.0
50,2.26,50.27,0.1721,0.2811,245,0,147,0,0,0,0.0,0.0,-0.0
51,2.297,37.27,0.1741,0.2834,317,0,128,0,0,0,0.0,0.0,-0.0
52,2.335,38.39,0.1696,0.2836,322,0,161,0,0,0,0.0,0.0,-0.0
53,2.377,41.92,0.1805,0.2911,354,0,79,0,0,0,0.0,0.0,-0.0
54,2.425,48.22,0.1855,0.3028,424,0,137,0,0,0,0.0,0.0,-0.0
55,2.471,45.74,0.1877,0.3017,517,0,142,0,0,0,0.0,0.0,-0.0
56,2.519,47.61,0.1867,0.308,566,0,144,0,0,0,0.0,0.0,-0.0
57,2.572,53.21,0.2025,0.3186,662,0,115,0,0,0,0.0,0.0,-0.0
58,2.615,43.5,0.2102,0.3281,759,0,147,0,0,0,0.0,0.0,-0.0
59,2.661,45.8,0.2112,0.3296,887,1,172,0,-1,0,-8.67,-8.67,-3.03
60,2.717,56.29,0.2241,0.3422,1017,1,168,0,-1,0,-9.61,-9.61,-5.34
61,2.754,36.56,0.2331,0.3563,1143,1,160,0,-1,0,-10.67,-10.67,-7.2
62,2.798,43.91,0.2314,0.3552,1267,1,159,0,-1,0,-10.59,-10.59,-8.39
63,2.845,47.26,0.2373,0.3622,1483,1,181,0,-1,0,-11.11,-11.11,-9.34
64,2.888,42.9,0.2443,0.3713,1717,1,142,0,-1,0,-11.79,-11.79,-10.2
65,2.944,55.63,0.2421,0.3637,1923,1,138,0,-1,0,-11.23,-11.23,-10.56
66,2.984,40.29,0.2558,0.3686,2476,1,157,0,-1,0,-11.59,-11.59,-10.92
67,3.027,42.8,0.2491,0.357,2804,1,164,0,-1,0,-10.73,-10.73,-10.85
68,3.075,48.15,0.2593,0.3566,2867,1,163,0,-1,0,-10.7,-10.7,-10.8
69,3.128,52.82,0.2651,0.3595,2082,1,234,0,-1,0,-10.91,-10.91,-10.84
70,3.172,44.21,0.262,0.3473,1560,1,203,0,-1,0,-10.0,-10.0,-10.55
71,3.216,43.86,0.2622,0.3476,1343,1,195,0,-1,0,-10.02,-10.02,-10.36
72,3.26,44.58,0.2616,0.3423,1102,1,175,0,-1,0,-9.62,-9.62,-10.1
73,3.322,61.13,0.2686,0.3426,690,2,180,0,-1,1,-9.64,-9.64,-9.94
74,3.361,39.32,0.2777,0.3514,71,0,213,0,-1,1,-10.31,-10.31,-10.07
75,3.409,48.17,0.278,0.3559,0,0,211,0,-1,1,-10.65,-10.65,-10.27
76,3.451,41.95,0.2806,0.3592,0,0,201,0,-1,1,-10.89,-10.89,-10.49
77,3.51,58.68,0.288,0.3751,0,0,221,0,-1,1,-12.08,-12.08,-11.05
78,3.56,50.38,0.2933,0.3816,1,0,273,0,-1,1,-12.57,-12.57,-11.58
79,3.6,39.95,0.3065,0.3955,0,0,298,0,-1,1,-13.62,-13.62,-12.29
80,3.64,39.49,0.3156,0.402,5,0,364,0,-1,1,-14.1,-14.1,-12.92
81,3.686,46.47,0.3248,0.4199,0,0,397,0,-1,1,-15.44,-15.44,-13.81
82,3.731,44.74,0.3151,0.4143,2,0,441,0,-1,1,-15.02,-15.02,-14.23
83,3.769,38.49,0.327,0.4398,0,0,517,0,-1,1,-16.93,-16.93,-15.18
84,3.81,40.34,0.337,0.4659,4,0,565,0,-1,1,-18.9,-18.9,-16.48
85,3.854,44.41,0.3377,0.4752,0,0,644,0,-1,1,-19.59,-19.59,-17.57
86,3.895,40.7,0.3421,0.5032,0,0,757,0,-1,1,-21.69,-20,-18.42
87,3.952,57.23,0.3421,0.5191,0,0,901,0,-1,1,-22.88,-20,-18.97
88,4.001,48.64,0.3405,0.5469,0,0,1121,1,-1,1,-24.97,-20,-19.33
89,4.055,54.66,0.3362,0.5735,1,0,1396,1,-1,1,-26.96,-20,-19.57
90,4.096,41.07,0.3115,0.6015,0,0,1930,1,-1,1,-29.06,-20,-19.72
91,4.14,44.14,0.31,0.6243,0,0,2256,1,-1,1,-30.77,-20,-19.82
92,4.184,43.8,0.2902,0.643,0,0,2878,1,-1,1,-32.17,-20,-19.88
93,4.233,48.47,0.2757,0.6667,1,0,3455,1,-1,1,-33.95,-20,-19.92
94,4.276,43.4,0.2713,0.6856,0,0,1923,1,-1,1,-35.37,-20,-19.95
95,4.325,48.65,0.2513,0.6978,1,0,1330,1,-1,1,-36.29,-20,-19.97
96,4.372,46.8,0.241,0.7152,1,0,678,2,-1,1,-37.59,-20,-19.98
97,4.414,42.94,0.2192,0.7169,0,0,85,0,-1,1,-37.72,-20,-19.99
98,4.458,43.48,0.2029,0.7191,4,0,51,0,-1,1,-37.89,-20,-19.99
99,4.496,37.73,0.1789,0.7175,0,0,67,0,-1,1,-37.76,-20,-19.99
100,4.547,51.01,0.1752,0.7111,3,0,80,0,-1,1,-37.28,-20,-20.0
101,4.591,44.02,0.1578,0.6982,0,0,86,0,-1,1,-36.32,-20,-20.0
102,4.641,50.57,0.1459,0.6769,6,0,83,0,-1,1,-34.72,-20,-20.0
103,4.692,50.97,0.1473,0.6528,4,0,101,0,-1,1,-32.91,-20,-20.0
104,4.737,45.11,0.1327,0.6069,6,0,74,0,-1,1,-29.47,-20,-20.0
105,4.784,46.43,0.1255,0.5772,5,0,92,0,-1,1,-27.24,-20,-20.0
106,4.828,43.78,0.1255,0.5373,8,0,87,0,-1,1,-24.25,-20,-20.0
107,4.867,39.29,0.1329,0.4874,6,0,81,0,-1,1,-20.51,-20,-20.0
108,4.915,47.95,0.1302,0.4517,7,0,124,0,-1,1,-17.83,-17.83,-19.24
109,4.968,53.0,0.1452,0.4234,13,0,129,0,-1,1,-15.71,-15.71,-18.0
110,5.009,41.6,0.1861,0.3612,13,0,109,0,-1,1,-11.04,-11.04,-15.57
111,5.051,41.31,0.1684,0.3212,7,0,77,0,-1,1,-8.04,-8.04,-12.93
112,5.098,47.46,0.197,0.2973,9,0,109,0,-1,1,-6.25,-6.25,-10.59
113,5.144,45.59,0.1909,0.2612,12,0,107,0,-1,1,-3.54,-3.54,-8.13
114,5.194,49.81,0.2124,0.2358,7,0,103,0,-1,1,-1.63,-1.63,-5.85
115,5.237,42.97,0.2169,0.2207,16,0,80,0,-1,1,-0.5,-0.5,-3.98
116,5.283,46.19,0.2163,0.1848,9,0,95,0,-1,1,2.19,2.19,-1.82
117,5.326,43.12,0.2139,0.1839,5,0,122,0,-1,1,2.26,2.26,-0.39
118,5.375,49.03,0.233,0.1845,24,0,129,0,-1,1,2.22,2.22,0.52
119,5.42,45.55,0.2295,0.1705,4,0,113,0,-1,1,3.26,3.26,1.48
120,5.468,47.44,0.2448,0.181,10,0,112,0,-1,1,2.47,2.47,1.83
121,5.513,44.74,0.2441,0.1849,5,0,97,0,-1,1,2.18,2.18,1.95
122,5.556,43.33,0.2248,0.1723,7,0,89,0,-1,1,3.13,3.13,2.36
123,5.601,45.54,0.2183,0.1703,2,0,73,0,-1,1,3.28,3.28,2.68
124,5.66,58.37,0.2172,0.1625,2,0,77,0,-1,1,3.86,3.86,3.1
125,5.698,38.29,0.2417,0.1936,14,0,93,0,-1,1,1.53,1.53,2.55
126,5.742,43.8,0.2203,0.1862,5,0,101,0,-1,1,2.08,2.08,2.38
127,5.796,54.33,0.2268,0.1939,9,0,87,0,-1,1,1.51,1.51,2.08
128,5.842,46.09,0.2236,0.1998,6,0,70,0,-1,1,1.06,1.06,1.72
129,5.903,60.85,0.2236,0.2068,13,0,90,0,-1,1,0.54,0.54,1.31
130,5.95,46.73,0.2202,0.2072,12,0,91,0,-1,1,0.51,0.51,1.03
131,6.01,60.16,0.1927,0.2041,13,0,95,0,-1,1,0.74,0.74,0.93
132,6.049,39.13,0.207,0.2137,18,0,76,0,-1,1,0.02,0.02,0.61
133,6.099,49.43,0.208,0.2244,20,0,92,0,-1,1,-0.78,-0.78,0.13
134,6.137,38.34,0.2049,0.228,15,0,91,0,-1,1,-1.05,-1.05,-0.29
135,6.18,43.13,0.2013,0.2355,15,0,113,0,-1,1,-1.61,-1.61,-0.75
136,6.228,47.48,0.1986,0.2435,12,0,87,0,-1,1,-2.21,-2.21,-1.26
137,6.275,47.67,0.1919,0.2484,18,0,41,0,-1,1,-2.58,-2.58,-1.72
138,6.321,45.95,0.1941,0.254,28,0,75,0,-1,1,-3.0,-3.0,-2.17
139,6.361,39.73,0.1851,0.2605,11,0,83,0,-1,1,-3.49,-3.49,-2.63
140,6.422,61.26,0.1777,0.2605,8,0,85,0,-1,1,-3.49,-3.49,-2.93
141,6.461,39.06,0.1721,0.2668,10,0,76,0,-1,1,-3.96,-3.96,-3.29
142,6.503,41.69,0.1723,0.2755,11,0,95,0,-1,1,-4.62,-4.62,-3.75
143,6.551,48.03,0.1713,0.2861,7,0,87,0,-1,1,-5.41,-5.41,-4.33
144,6.595,43.78,0.162,0.2947,12,0,113,0,-1,1,-6.05,-6.05,-4.93
145,6.64,45.65,0.1575,0.3034,12,0,116,0,-1,1,-6.71,-6.71,-5.56
146,6.692,51.86,0.1594,0.3128,10,0,76,0,-1,1,-7.41,-7.41,-6.2
147,6.752,59.76,0.1551,0.3191,7,0,47,0,-1,1,-7.89,-7.89,-6.79
148,6.79,37.97,0.157,0.3287,3,0,38,0,-1,1,-8.6,-8.6,-7.43
149,6.846,55.98,0.1613,0.34,3,0,45,0,-1,1,-9.45,-9.45,-8.13
150,6.889,42.65,0.1549,0.3473,6,0,44,0,-1,1,-9.99,-9.99,-8.79
151,6.946,57.51,0.1564,0.347,3,0,38,0,-1,1,-9.98,-9.98,-9.2
152,6.984,37.53,0.1597,0.3572,4,0,45,0,-1,1,-10.74,-10.74,-9.74
153,7.028,44.67,0.1678,0.3611,5,0,44,0,-1,1,-11.03,-11.03,-10.19
154,7.07,41.44,0.1543,0.349,4,0,31,0,-1,1,-10.12,-10.12,-10.17
155,7.116,45.76,0.1639,0.353,9,0,42,0,-1,1,-10.42,-10.42,-10.26
156,7.161,45.86,0.165,0.3522,3,0,30,0,-1,1,-10.36,-10.36,-10.29
157,7.206,44.25,0.1684,0.3433,4,0,53,0,-1,1,-9.7,-9.7,-10.09
158,7.255,48.93,0.1744,0.3416,2,0,54,0,-1,1,-9.57,-9.57,-9.9
159,7.304,49.23,0.1608,0.328,1,0,34,0,-1,1,-8.55,-8.55,-9.43
160,7.351,46.95,0.1577,0.3223,8,0,36,0,-1,1,-8.13,-8.13,-8.97
161,7.389,38.33,0.1638,0.3175,2,0,41,0,-1,1,-7.76,-7.76,-8.55
162,7.449,59.9,0.1595,0.3111,4,0,44,0,-1,1,-7.28,-7.28,-8.11
163,7.49,41.15,0.162,0.2984,9,0,47,0,-1,1,-6.33,-6.33,-7.48
164,7.534,43.66,0.1653,0.2982,18,0,46,0,-1,1,-6.32,-6.32,-7.07
165,7.584,49.88,0.1562,0.2838,17,0,40,0,-1,1,-5.23,-5.23,-6.43
166,7.646,62.22,0.1598,0.2824,30,0,48,0,-1,1,-5.13,-5.13,-5.98
167,7.686,39.85,0.1697,0.2849,50,0,69,0,-1,1,-5.32,-5.32,-5.75
168,7.736,50.07,0.1635,0.2823,54,0,38,0,-1,1,-5.13,-5.13,-5.53
169,7.78,44.46,0.152,0.2624,73,0,55,0,-1,1,-3.63,-3.63,-4.86
170,7.832,51.81,0.1595,0.2641,105,0,46,0,-1,1,-3.76,-3.76,-4.48
171,7.871,38.77,0.1626,0.2573,183,0,47,0,-1,1,-3.25,-3.25,-4.05
172,7.919,48.09,0.157,0.2456,176,0,47,0,-1,1,-2.37,-2.37,-3.46
173,7.972,52.89,0.1587,0.2464,232,0,58,0,-1,1,-2.43,-2.43,-3.1
174,8.013,41.64,0.1663,0.2553,364,0,68,0,-1,1,-3.1,-3.1,-3.1
175,8.055,41.28,0.1564,0.2435,401,0,63,0,-1,1,-2.21,-2.21,-2.79
176,8.093,38.38,0.1723,0.2535,542,0,72,0,-1,1,-2.96,-2.96,-2.85
177,8.136,43.05,0.1631,0.245,656,0,77,0,-1,1,-2.33,-2.33,-2.67
178,8.187,50.41,0.1649,0.2432,759,0,101,0,-1,1,-2.19,-2.19,-2.5
179,8.228,41.71,0.18,0.2552,988,1,104,0,-1,1,-3.09,-3.09,-2.71
180,8.286,57.76,0.1695,0.2397,1068,1,98,0,-1,1,-1.93,-1.93,-2.43
181,8.327,40.63,0.1883,0.2608,1504,1,135,0,-1,1,-3.51,-3.51,-2.81
182,8.372,45.09,0.1877,0.2648,1683,1,192,0,-1,1,-3.81,-3.81,-3.16
183,8.42,48.22,0.1883,0.2627,2136,1,184,0,-1,1,-3.65,-3.65,-3.33
184,8.481,61.28,0.1885,0.2659,2588,1,256,0,-1,1,-3.9,-3.9,-3.53
185,8.52,38.31,0.1872,0.2636,3323,1,283,0,-1,1,-3.72,-3.72,-3.6
186,8.559,39.61,0.1896,0.2616,3349,1,307,0,-1,1,-3.57,-3.57,-3.59
187,8.611,51.44,0.1866,0.2605,1547,1,323,0,-1,1,-3.49,-3.49,-3.55
188,8.653,42.24,0.1875,0.2673,834,1,401,0,-1,1,-4.0,-4.0,-3.71
189,8.696,43.58,0.1997,0.2778,412,2,436,0,-1,2,-4.79,-4.79,-4.09
190,8.747,50.33,0.195,0.2744,175,0,461,0,-1,2,-4.53,-4.53,-4.24
191,8.786,39.24,0.2081,0.2933,0,0,577,0,-1,2,-5.95,-5.95,-4.84
192,8.828,41.85,0.2,0.2841,0,0,626,0,-1,2,-5.26,-5.26,-4.99
193,8.879,51.08,0.214,0.2944,0,0,648,0,-1,2,-6.03,-6.03,-5.35
194,8.921,42.07,0.2205,0.3055,0,0,732,0,-1,2,-6.87,-6.87,-5.88
195,8.964,43.37,0.2248,0.3045,0,0,839,0,-1,2,-6.78,-6.78,-6.2
196,9.011,46.74,0.2276,0.3143,0,0,914,0,-1,2,-7.52,-7.52,-6.66
197,9.058,47.01,0.2421,0.3355,0,0,1040,1,-1,2,-9.12,-9.12,-7.52
198,9.101,42.41,0.2455,0.3408,0,0,1224,1,-1,2,-9.51,-9.51,-8.22
199,9.153,52.06,0.2526,0.3486,1,0,1442,1,-1,2,-10.09,-10.09,-8.87
200,9.192,38.97,0.2535,0.3577,0,0,1695,1,-1,2,-10.78,-10.78,-9.54
201,9.243,51.22,0.2659,0.3739,0,0,1870,1,-1,2,-11.99,-11.99,-10.4
202,9.29,47.66,0.2775,0.3928,0,0,2370,1,-1,2,-13.41,-13.41,-11.45
203,9.344,53.66,0.2848,0.4085,0,0,2814,1,-1,2,-14.59,-14.59,-12.55
204,9.389,44.57,0.2956,0.4383,0,0,2729,1,-1,2,-16.82,-16.82,-14.05
205,9.435,46.3,0.298,0.448,0,0,2340,1,-1,2,-17.55,-17.55,-15.27
206,9.488,52.59,0.2966,0.4641,0,0,2025,1,-1,2,-18.75,-18.75,-16.49
207,9.535,47.1,0.2988,0.4794,0,0,1759,1,-1,2,-19.9,-19.9,-17.68
208,9.59,55.27,0.2998,0.5036,0,0,1531,1,-1,2,-21.72,-20,-18.5
209,9.629,39.52,0.3071,0.538,0,0,1160,1,-1,2,-24.3,-20,-19.02
210,9.677,47.36,0.2967,0.5445,0,0,768,2,-1,2,-24.79,-20,-19.36
211,9.722,44.87,0.2948,0.5729,0,0,92,0,-1,2,-26.92,-20,-19.59
212,9.776,54.13,0.2869,0.5996,0,0,46,0,-1,2,-28.92,-20,-19.73
213,9.814,38.07,0.2697,0.609,0,0,44,0,-1,2,-29.62,-20,-19.83
214,9.853,38.83,0.2514,0.6159,0,0,67,0,-1,2,-30.14,-20,-19.89
215,9.905,52.13,0.2487,0.6291,0,0,40,0,-1,2,-31.14,-20,-19.93
216,9.951,46.22,0.2295,0.6202,0,0,32,0,-1,2,-30.47,-20,-19.95
217,10.003,51.99,0.2087,0.6244,1,0,43,0,-1,2,-30.78,-20,-19.97
218,10.051,47.66,0.1945,0.6238,0,0,57,0,-1,2,-30.74,-20,-19.98
219,10.096,45.33,0.1823,0.6166,2,0,64,0,-1,2,-30.2,-20,-19.99
220,10.138,42.07,0.162,0.5972,2,0,128,0,-1,2,-28.74,-20,-19.99
221,10.185,46.47,0.1445,0.5814,2,0,167,0,-1,2,-27.56,-20,-19.99
222,10.231,46.72,0.1402,0.5672,1,0,175,0,-1,2,-26.49,-20,-20.0
223,10.269,38.06,0.1341,0.5138,1,0,174,0,-1,2,-22.49,-20,-20.0
224,10.335,65.53,0.143,0.4911,3,0,137,0,-1,2,-20.78,-20,-20.0
225,10.381,45.76,0.1565,0.4361,2,0,118,0,-1,2,-16.66,-16.66,-18.83
226,10.423,42.16,0.1623,0.3989,8,0,103,0,-1,2,-13.87,-13.87,-17.09
227,10.466,43.62,0.1623,0.3565,4,0,68,0,-1,2,-10.69,-10.69,-14.85
228,10.511,44.46,0.1558,0.3124,0,0,67,0,-1,2,-7.38,-7.38,-12.24
229,10.553,42.14,0.1856,0.2934,0,0,52,0,-1,2,-5.95,-5.95,-10.04
230,10.593,39.88,0.1754,0.2551,1,0,88,0,-1,2,-3.08,-3.08,-7.6
231,10.64,46.83,0.1837,0.2341,0,0,78,0,-1,2,-1.5,-1.5,-5.47
232,10.688,47.75,0.2149,0.2212,3,0,83,0,-1,2,-0.54,-0.54,-3.74
233,10.737,49.33,0.203,0.1978,2,0,77,0,-1,2,1.21,1.21,-2.01
234,10.779,42.02,0.2194,0.1891,0,0,81,0,-1,2,1.86,1.86,-0.65
235,10.829,49.66,0.2188,0.1871,5,0,86,0,-1,2,2.02,2.02,0.28
236,10.878,49.81,0.229,0.1861,9,0,98,0,-1,2,2.09,2.09,0.92
237,10.935,56.32,0.2184,0.1657,8,0,91,0,-1,2,3.62,3.62,1.86
238,10.975,40.81,0.2177,0.174,1,0,80,0,-1,2,3.0,3.0,2.26
239,11.023,47.17,0.2228,0.1837,0,0,100,0,-1,2,2.27,2.27,2.27
240,11.08,56.98,0.2149,0.1803,6,0,92,0,-1,2,2.53,2.53,2.36
241,11.119,39.41,0.2266,0.1845,1,0,89,0,-1,2,2.22,2.22,2.31
242,11.17,51.03,0.2154,0.1888,3,0,89,0,-1,2,1.89,1.89,2.16
243,11.224,53.84,0.2198,0.1902,0,0,100,0,-1,2,1.78,1.78,2.03
244,11.271,46.86,0.2158,0.1976,1,0,93,0,-1,2,1.23,1.23,1.75
245,11.316,44.9,0.2102,0.1998,2,0,84,0,-1,2,1.06,1.06,1.51
246,11.364,48.31,0.2156,0.2101,0,0,61,0,-1,2,0.29,0.29,1.08
247,11.416,51.74,0.212,0.2161,3,0,86,0,-1,2,-0.16,-0.16,0.65
248,11.454,37.86,0.1976,0.2136,3,0,84,0,-1,2,0.03,0.03,0.43
249,11.496,42.77,0.2005,0.2246,2,0,111,0,-1,2,-0.8,-0.8,0.0
250,11.538,41.57,0.2054,0.236,4,0,91,0,-1,2,-1.65,-1.65,-0.58
251,11.592,53.93,0.2056,0.24,2,0,105,0,-1,2,-1.95,-1.95,-1.06
252,11.636,43.8,0.192,0.2382,7,0,110,0,-1,2,-1.82,-1.82,-1.32
253,11.675,39.34,0.1894,0.2422,2,0,98,0,-1,2,-2.11,-2.11,-1.6
254,11.721,45.72,0.1839,0.2468,5,0,119,0,-1,2,-2.46,-2.46,-1.9
255,11.769,48.75,0.1862,0.2552,6,0,159,0,-1,2,-3.09,-3.09,-2.32
256,11.817,48.0,0.1729,0.2596,4,0,142,0,-1,2,-3.42,-3.42,-2.7
257,11.856,39.04,0.1623,0.2641,1,0,102,0,-1,2,-3.75,-3.75,-3.07
258,11.91,53.17,0.1612,0.2696,6,0,129,0,-1,2,-4.17,-4.17,-3.46
259,11.961,51.16,0.154,0.2745,3,0,161,0,-1,2,-4.54,-4.54,-3.84
260,12.021,60.16,0.1502,0.2909,7,0,209,0,-1,2,-5.76,-5.76,-4.51
261,12.071,49.88,0.1423,0.2913,1,0,189,0,-1,2,-5.8,-5.8,-4.96
262,12.116,45.6,0.142,0.2945,1,0,286,0,-1,2,-6.03,-6.03,-5.34
263,12.154,37.82,0.1477,0.3183,2,0,257,0,-1,2,-7.82,-7.82,-6.21
264,12.2,46.01,0.1406,0.3083,1,0,234,0,-1,2,-7.07,-7.07,-6.51
265,12.242,42.2,0.1348,0.3127,1,0,264,0,-1,2,-7.41,-7.41,-6.82
266,12.305,62.08,0.1384,0.3184,0,0,233,0,-1,2,-7.83,-7.83,-7.17
267,12.358,53.02,0.1438,0.3331,1,0,249,0,-1,2,-8.93,-8.93,-7.79
268,12.407,48.96,0.1452,0.3378,2,0,278,0,-1,2,-9.29,-9.29,-8.31
269,12.445,38.55,0.1531,0.3454,1,0,294,0,-1,2,-9.85,-9.85,-8.85
270,12.488,43.1,0.155,0.3534,1,0,270,0,-1,2,-10.45,-10.45,-9.41
271,12.538,49.73,0.1574,0.3525,1,0,274,0,-1,2,-10.39,-10.39,-9.75
272,12.585,47.28,0.1533,0.3472,1,0,279,0,-1,2,-9.99,-9.99,-9.84
273,12.632,46.43,0.1613,0.3535,0,0,259,0,-1,2,-10.46,-10.46,-10.06
274,12.67,38.23,0.1592,0.3459,2,0,285,0,-1,2,-9.9,-9.9,-10.0
275,12.711,41.3,0.165,0.3497,2,0,297,0,-1,2,-10.18,-10.18,-10.06
276,12.765,54.21,0.1613,0.3472,3,0,321,0,-1,2,-9.99,-9.99,-10.04
277,12.806,40.22,0.1675,0.3437,6,0,292,0,-1,2,-9.73,-9.73,-9.93
278,12.847,41.42,0.1602,0.3388,12,0,356,0,-1,2,-9.36,-9.36,-9.73
279,12.884,36.94,0.1604,0.3327,14,0,352,0,-1,2,-8.9,-8.9,-9.44
280,12.93,46.22,0.1591,0.3277,21,0,318,0,-1,2,-8.52,-8.52,-9.12
281,12.985,54.59,0.172,0.3384,14,0,321,0,-1,2,-9.33,-9.33,-9.19
282,13.026,41.5,0.1726,0.3227,63,0,334,0,-1,2,-8.16,-8.16,-8.83
283,13.071,44.73,0.1737,0.323,95,0,293,0,-1,2,-8.17,-8.17,-8.6
284,13.117,45.58,0.1781,0.3208,100,0,374,0,-1,2,-8.01,-8.01,-8.39
285,13.172,55.62,0.1859,0.3188,131,0,378,0,-1,2,-7.86,-7.86,-8.21
286,13.229,56.34,0.1875,0.3246,172,0,380,0,-1,2,-8.3,-8.3,-8.24
287,13.281,52.4,0.1784,0.3053,237,0,365,0,-1,2,-6.85,-6.85,-7.75
288,13.323,41.6,0.1925,0.3116,310,0,326,0,-1,2,-7.32,-7.32,-7.6
289,13.369,46.19,0.232,0.328,369,0,396,0,-1,2,-8.55,-8.55,-7.93
